Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Agosto,2015,QO,GT,QUERETARO,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7410,22,2.65,12.24,4
Agosto,2015,CO,GT,RAMOS ARIZPE,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,21190,22,2.65,12.24,12
Agosto,2015,QO,CO,QUERETARO,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25350,22,2.65,12.24,10
Agosto,2015,PL,SP,PUEBLA,SAN LUIS POTOSI,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20215,22,2.65,12.24,10
Agosto,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3250,22,2.65,12.24,1
Agosto,2015,VZ,CO,VERACRUZ,MONCLOVA,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,62920,22,2.65,12.24,27
Agosto,2015,EM,CO,TOLUCA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23172,22,2.65,12.24,20
Agosto,2015,TM,GT,NUEVO LAREDO,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,37050,22,2.65,12.24,12
Agosto,2015,GT,GT,SILAO,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3900,22,2.65,12.24,1
Agosto,2015,GT,CO,SILAO,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16380,22,2.65,12.24,8.6
Agosto,2015,CO,GT,RAMOS ARIZPE,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16876,22,2.65,12.24,12
Agosto,2015,EM,CO,TOLUCA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,24321,22,2.65,12.24,20
Agosto,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,ABC AUTOLINEAS,48FT/53FT,Diesel ,Redondo,12500,22,2.65,12.24,8
Agosto,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14085,10,3.5,12.24,25
Agosto,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Redondo,19768,10,3.5,12.24,24
Agosto,2015,CO,CO,RAMOS ARIZPE,PIEDRAS NEGRAS,ABC AUTOLINEAS,RABON,Diesel ,Redondo,8804,10,3.5,12.24,10.5
Agosto,2015,CO,TM,RAMOS ARIZPE,REYNOSA,ABC AUTOLINEAS,RABON,Diesel ,Redondo,7039,10,3.5,12.24,16
Agosto,2015,CO,NL,RAMOS ARIZPE,MONTERREY,ABC AUTOLINEAS,3.5 TON,,Sencillo,2300,3.5,,,7.5
Agosto,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,ABC AUTOLINEAS,3.5 TON,,Sencillo,650,3.5,,,1
Agosto,2015,CO,SP,RAMOS ARIZPE,SAN LUIS POTOSI,ABC AUTOLINEAS,3.5 TON,,Redondo,6984,3.5,,,9
Agosto,2015,TM,EM,NUEVO LAREDO,TOLUCA,ABC AUTOLINEAS,3.5 TON,,Sencillo,14000,3.5,,,16
Agosto,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,ABC AUTOLINEAS,3.5 TON,,Sencillo,900,3.5,,,1
Agosto,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,18080,22,2.65,12.24,18
Agosto,2015,TM,GT,NUEVO LAREDO,IRAPUATO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16160,22,2.65,12.24,12
Agosto,2015,TM,GT,NUEVO LAREDO,LEON,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16160,22,2.65,12.24,12
Agosto,2015,TM,GT,NUEVO LAREDO,IRAPUATO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14400,22,2.65,12.24,12
Agosto,2015,TM,GT,NUEVO LAREDO,LEON,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14400,22,2.65,12.24,12
Agosto,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,17920,22,2.65,12.24,20
Agosto,2015,TM,DF,NUEVO LAREDO,CIUDAD DE MEXICO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,17600,22,2.65,12.24,22
Agosto,2015,TM,NL,NUEVO LAREDO,MONTERREY,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,5120,22,2.65,12.24,5
Agosto,2015,TM,PL,NUEVO LAREDO,PUEBLA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,20000,22,2.65,12.24,22
Agosto,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14080,22,2.65,12.24,13
Agosto,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,6400,22,2.65,12.24,6
Agosto,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12480,22,2.65,12.24,15
Agosto,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16000,22,2.65,12.24,12
Agosto,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14080,22,2.65,12.24,12
Agosto,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,17920,22,2.65,12.24,20
Agosto,2015,JC,TM,GUADALAJARA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,18080,22,2.65,12.24,20
Agosto,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14480,22,2.65,12.24,18
Agosto,2015,GT,TM,LEON,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14240,22,2.65,12.24,18
Agosto,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,18
Agosto,2015,GT,TM,LEON,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,18
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,15520,22,2.65,12.24,22
Agosto,2015,DF,TM,CIUDAD DE MEXICO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,15200,22,2.65,12.24,18
Agosto,2015,NL,TM,MONTERREY,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,5120,22,2.65,12.24,4
Agosto,2015,PL,TM,PUEBLA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,18560,22,2.65,12.24,20
Agosto,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,16
Agosto,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,102400,22,2.65,12.24,6
Agosto,2015,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,10880,22,2.65,12.24,16
Agosto,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14400,22,2.65,12.24,18
Agosto,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12320,22,2.65,12.24,18
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16000,22,2.65,12.24,22
Septiembre,2015,GT,CH,CELAYA,CHIHUAHUA,WP,48FT/53FT,Diesel ,Sencillo,17990,22,2.65,12.24,29
Septiembre,2015,GT,NL,CELAYA,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,9075,22,2.65,12.24,13
Septiembre,2015,GT,NL,CELAYA,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,8400,22,2.65,12.24,13
Septiembre,2015,GT,CH,CELAYA,CIUDAD JUAREZ,WP,48FT/53FT,Diesel ,Sencillo,25608,22,2.65,12.24,36
Septiembre,2015,GT,TM,CELAYA,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,12267,22,2.65,12.24,18
Septiembre,2015,GT,SP,CELAYA,SAN LUIS POTOSI,WP,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,5
Septiembre,2015,GT,GT,CELAYA,CELAYA,WP,48FT/53FT,Diesel ,sencillo,2257,22,2.65,12.24,1
Septiembre,2015,GT,GT,CELAYA,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,2257,22,2.65,12.24,1
Septiembre,2015,GT,GT,CELAYA,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,1260,22,2.65,12.24,1
Septiembre,2015,GT,QO,CELAYA,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,2302,22,2.65,12.24,2
Septiembre,2015,GT,GT,CELAYA,IRAPUATO,WP,48FT/53FT,Diesel ,Sencillo,2051,22,2.65,12.24,2
Septiembre,2015,GT,GT,CELAYA,LEON,WP,48FT/53FT,Diesel ,Sencillo,4100,22,2.65,12.24,1
Septiembre,2015,GT,QO,CELAYA,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,2226,22,2.65,12.24,2
Septiembre,2015,GT,GT,CELAYA,SALAMANCA,WP,48FT/53FT,Diesel ,Sencillo,1648,22,2.65,12.24,2
Septiembre,2015,GT,GT,CELAYA,GUANAJUATO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,3
Septiembre,2015,GT,DF,CELAYA,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,6889,22,2.65,12.24,6
Septiembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6545,22,2.65,12.24,4
Septiembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6380,22,2.65,12.24,4
Septiembre,2015,GT,EM,CELAYA,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,6900,22,2.65,12.24,4
Septiembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6589,22,2.65,12.24,4
Septiembre,2015,GT,EM,CELAYA,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,6325,22,2.65,12.24,4
Septiembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6545,22,2.65,12.24,4
Septiembre,2015,GT,PL,CELAYA,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,9640,22,2.65,12.24,7
Septiembre,2015,GT,PL,CELAYA,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,9100,22,2.65,12.24,7
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,CIENEGA DE FLORES,WP,48FT/53FT,Diesel ,Sencillo,9092,22,2.65,12.24,21
Septiembre,2015,DF,VZ,CIUDAD DE MEXICO,VERACRUZ,WP,48FT/53FT,Diesel ,Sencillo,8140,22,2.65,12.24,7
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,GARCIA,WP,48FT/53FT,Diesel ,Sencillo,9092,22,2.65,12.24,21
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,9029,22,2.65,12.24,20
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,8760,22,2.65,12.24,20
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,8956,22,2.65,12.24,21
Septiembre,2015,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,WP,48FT/53FT,Diesel ,Sencillo,6000,22,2.65,12.24,8
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,9092,22,2.65,12.24,21
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,7598,22,2.65,12.24,9
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,4970,22,2.65,12.24,4.5
Septiembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,4488,22,2.65,12.24,3.5
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8820,22,2.65,12.24,9
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8800,22,2.65,12.24,9
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,IRAPUATO,WP,48FT/53FT,Diesel ,Sencillo,5220,22,2.65,12.24,5.5
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,LEON,WP,48FT/53FT,Diesel ,Sencillo,6052,22,2.65,12.24,6.5
Septiembre,2015,DF,MN,CIUDAD DE MEXICO,MORELIA,WP,48FT/53FT,Diesel ,Sencillo,6400,22,2.65,12.24,6
Septiembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,3911,22,2.65,12.24,3.5
Septiembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,3919,22,2.65,12.24,3.5
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8800,22,2.65,12.24,9
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8820,22,2.65,12.24,9
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,9
Septiembre,2015,DF,HG,CIUDAD DE MEXICO,PACHUCA,WP,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,2
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,24720,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,1.5
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,1.5
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,3772,22,2.65,12.24,2
Septiembre,2015,DF,HG,CIUDAD DE MEXICO,PACHUCA,WP,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,2
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6200,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,10165,22,2.65,12.24,1.5
Septiembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,10700,22,2.65,12.24,1.5
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,17300,22,2.65,12.24,9
Septiembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,4760,22,2.65,12.24,3
Septiembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,3
Septiembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,3
Septiembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,5880,22,2.65,12.24,3
Septiembre,2015,DF,TL,CIUDAD DE MEXICO,TLAXCALA,WP,48FT/53FT,Diesel ,Sencillo,3616,22,2.65,12.24,3
Septiembre,2015,DF,TC,CIUDAD DE MEXICO,VILLAHERMOSA,WP,48FT/53FT,Diesel ,Sencillo,15180,22,2.65,12.24,19
Septiembre,2015,NL,SR,MONTERREY,HERMOSILLO,WP,48FT/53FT,Diesel ,Sencillo,27500,22,2.65,12.24,38
Septiembre,2015,NL,CO,MONTERREY,PIEDRAS NEGRAS,WP,48FT/53FT,Diesel ,Sencillo,8820,22,2.65,12.24,7
Septiembre,2015,NL,TM,MONTERREY,ALTAMIRA,WP,48FT/53FT,Diesel ,Sencillo,10440,22,2.65,12.24,10
Septiembre,2015,NL,NL,MONTERREY,APODACA,WP,48FT/53FT,Diesel ,Sencillo,1847,22,2.65,12.24,1
Septiembre,2015,NL,CH,MONTERREY,CHIHUAHUA,WP,48FT/53FT,Diesel ,Sencillo,14325,22,2.65,12.24,15
Septiembre,2015,NL,CH,MONTERREY,CHIHUAHUA,WP,48FT/53FT,Diesel ,Sencillo,13621,22,2.65,12.24,15
Septiembre,2015,NL,NL,MONTERREY,CIENEGA DE FLORES,WP,48FT/53FT,Diesel ,Sencillo,1500,22,2.65,12.24,1.5
Septiembre,2015,NL,NL,MONTERREY,GARCIA,WP,48FT/53FT,Diesel ,Sencillo,1500,22,2.65,12.24,1
Septiembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,1600,22,2.65,12.24,1
Septiembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,1832,22,2.65,12.24,1
Septiembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,1832,22,2.65,12.24,1
Septiembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,7871,22,2.65,12.24,1
Septiembre,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,WP,48FT/53FT,Diesel ,Sencillo,15300,22,2.65,12.24,25
Septiembre,2015,NL,TM,MONTERREY,MATAMOROS,WP,48FT/53FT,Diesel ,Sencillo,8117,22,2.65,12.24,7
Septiembre,2015,NL,NL,MONTERREY,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,1600,22,2.65,12.24,1
Septiembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,4000,22,2.65,12.24,4
Septiembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,3600,22,2.65,12.24,4
Septiembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,4050,22,2.65,12.24,4
Septiembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,4050,22,2.65,12.24,4
Septiembre,2015,NL,TM,MONTERREY,REYNOSA,WP,48FT/53FT,Diesel ,Sencillo,6607,22,2.65,12.24,4
Septiembre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,WP,48FT/53FT,Diesel ,Sencillo,2473,22,2.65,12.24,2
Septiembre,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,WP,48FT/53FT,Diesel ,Sencillo,9702,22,2.65,12.24,10
Septiembre,2015,NL,NL,MONTERREY,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,1824,22,2.65,12.24,1
Septiembre,2015,NL,NL,MONTERREY,SANTA CATARINA,WP,48FT/53FT,Diesel ,Sencillo,1600,22,2.65,12.24,1
Septiembre,2015,NL,NL,MONTERREY,SANTA CATARINA,WP,48FT/53FT,Diesel ,Sencillo,1836,22,2.65,12.24,1
Septiembre,2015,NL,CO,MONTERREY,TORREON,WP,48FT/53FT,Diesel ,Sencillo,6840,22,2.65,12.24,6
Septiembre,2015,NL,GT,MONTERREY,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,8883,22,2.65,12.24,14
Septiembre,2015,NL,JC,MONTERREY,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,10800,22,2.65,12.24,15
Septiembre,2015,NL,GT,MONTERREY,IRAPUATO,WP,48FT/53FT,Diesel ,Sencillo,9070,22,2.65,12.24,14
Septiembre,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,10500,22,2.65,12.24,18
Septiembre,2015,NL,EM,MONTERREY,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11865,22,2.65,12.24,18
Septiembre,2015,NL,PL,MONTERREY,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,14572,22,2.65,12.24,20
Septiembre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,2380,22,2.65,12.24,2
Septiembre,2015,CO,EM,RAMOS ARIZPE,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11424,22,2.65,12.24,18
Septiembre,2015,CO,EM,RAMOS ARIZPE,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11424,22,2.65,12.24,18
Septiembre,2015,CO,EM,RAMOS ARIZPE,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11424,22,2.65,12.24,18
Septiembre,2015,TM,NL,NUEVO LAREDO,MONTERREY,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,4950,22,2.65,12.24,5
Septiembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,6270,22,2.65,12.24,5
Septiembre,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,14520,22,2.65,12.24,12
Septiembre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,14520,22,2.65,12.24,12
Septiembre,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,14850,22,2.65,12.24,13
Septiembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,14850,22,2.65,12.24,13
Septiembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,6930,22,2.65,12.24,6
Septiembre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,7250,22,2.65,12.24,6
Septiembre,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,18630,22,2.65,12.24,25
