Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito,,
Agosto,2015,EM,NL,TOLUCA,APODACA,ARTURO PAYAN AGUILAR,RABON,Diesel,Sencillo,12500,10,3.5,12.24,13,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,ARTURO PAYAN AGUILAR,RABON,Diesel,Sencillo,3000,10,3.5,12.24,3.5,,
Agosto,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,ARTURO PAYAN AGUILAR,RABON,Diesel,Sencillo,4900,10,3.5,12.24,6,,
Agosto,2015,EM,VZ,TOLUCA,VERACRUZ,ARTURO PAYAN AGUILAR,RABON,Diesel,Sencillo,8200,10,3.5,12.24,7,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,ARTURO PAYAN AGUILAR,RABON,Diesel,Sencillo,3100,10,3.5,12.24,2,,
Agosto,2015,EM,NL,TOLUCA,APODACA,CARRIER 2,RABON,Diesel,Sencillo,13250,10,3.5,12.24,13,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,DICEX LOGISTICA S.A. DE C.V.,RABON,Diesel,Sencillo,4900,10,3.5,12.24,3.5,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,TRANSPORTES MENDOZA HERMANOS,RABON,Diesel,Sencillo,2600,10,3.5,12.24,2,,
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,TRANSPORTES MENDOZA HERMANOS,RABON,Diesel,Sencillo,3900,10,3.5,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TOLUCA,TRANSPORTES MENDOZA HERMANOS,RABON,Diesel,Sencillo,1350,10,3.5,12.24,1,,
Agosto,2015,EM,NL,TOLUCA,APODACA,JOSE JUAN LEDESMA AVILA,RABON,Diesel,Sencillo,8500,10,3.5,12.24,13,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,JOSE JUAN LEDESMA AVILA,RABON,Diesel,Sencillo,3200,10,3.5,12.24,3.5,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,JOSE JUAN LEDESMA AVILA,RABON,Diesel,Sencillo,3000,10,3.5,12.24,2,,
Agosto,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,JOSE JUAN LEDESMA AVILA,RABON,Diesel,Sencillo,6000,10,3.5,12.24,6,,
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,ROSARIO URIBE SEGURA,RABON,Diesel,Sencillo,9600,10,3.5,12.24,17,,
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,Miguel Dophe Salinas,RABON,Diesel,Sencillo,9850,10,3.5,12.24,17,,
Agosto,2015,EM,NL,TOLUCA,APODACA,Miguel Dophe Salinas,THORTON,Diesel,Sencillo,12800,15,3,12.24,13,,
Agosto,2015,EM,NL,TOLUCA,APODACA,JOSE JUAN LEDESMA AVILA,THORTON,Diesel,Sencillo,10000,15,3,12.24,13,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,JOSE JUAN LEDESMA AVILA,THORTON,Diesel,Sencillo,4200,15,3,12.24,3.5,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,JOSE JUAN LEDESMA AVILA,THORTON,Diesel,Sencillo,3500,15,3,12.24,2,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES MENDOZA HERMANOS,THORTON,Diesel,Sencillo,4800,15,3,12.24,3.5,,
Agosto,2015,EM,NL,TOLUCA,APODACA,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,12500,15,3,12.24,13,,
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 1,THORTON,Diesel,Sencillo,16000,15,3,12.24,7,,
Agosto,2015,EM,MS,TOLUCA,CUERNAVACA,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,5700,15,3,12.24,1.6,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,4700,15,3,12.24,2,,
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 2,THORTON,Diesel,Sencillo,16200,15,3,12.24,17,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,CARRIER 1,RABON,Diesel,Sencillo,5100,10,3.5,12.24,3.5,,
Agosto,2015,EM,QO,TOLUCA,QUERETARO,CARRIER 2,RABON,Diesel,Sencillo,4500,10,3.5,12.24,3.5,,
Agosto,2015,TL,QO,TLAXCALA,QUERETARO,JOSE JUAN LEDESMA AVILA,RABON,Diesel,Sencillo,4300,10,3.5,12.24,5,,
Agosto,2015,TL,QO,TLAXCALA,QUERETARO,JOSE JUAN LEDESMA AVILA,THORTON,Diesel,Sencillo,6200,15,3,12.24,5,,
Agosto,2015,EM,NL,TOLUCA,APODACA,CARRIER 1,THORTON,Diesel,Sencillo,13850,15,3,12.24,13,,
Agosto,2015,EM,NL,TOLUCA,APODACA,CARRIER 2,THORTON,Diesel,Sencillo,14000,15,3,12.24,13,,
Agosto,2015,EM,HG,TOLUCA,TEPEJI DEL RIO,TRANSPORTES MENDOZA HERMANOS,THORTON,Diesel,Sencillo,2850,15,3,12.24,2,,
Agosto,2015,HG,EM,PACHUCA,TLALNEPANTLA,TRANSPORTES MENDOZA HERMANOS,THORTON,Diesel,Sencillo,2900,15,3,12.24,3,,
Agosto,2015,EM,HG,TOLUCA,TEPEJI DEL RIO,TRANSPORTES MENDOZA HERMANOS,THORTON,Diesel,Redondo,5000,15,3,12.24,2,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,JESUS EDUARDO GUTIERREZ A,RABON,Diesel,Sencillo,28000,10,3.5,12.24,44,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,CARRIER 1,RABON,Diesel,Sencillo,31000,10,3.5,12.24,44,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,JESUS EDUARDO GUTIERREZ A,THORTON,Diesel,Sencillo,33000,15,3,12.24,44,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,CARRIER 2,RABON,Diesel,Sencillo,29200,10,3.5,12.24,44,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,T.MAC'S SA DE CV,RABON,Diesel,Sencillo,31700,10,3.5,12.24,44,,
Agosto,2015,EM,NL,TOLUCA,APODACA,AUTO LINEAS AMERICA S.A. DE C.V.,THORTON,Diesel,Sencillo,8950,15,3,12.24,13,,
Agosto,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,Transportes Soto e Hijos S.A. de C.V.,RABON,Diesel,Sencillo,4750,10,3.5,12.24,6,,
Agosto,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,Transportes Soto e Hijos S.A. de C.V.,RABON,Diesel,Sencillo,4750,10,3.5,12.24,6,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,ARTURO PAYAN AGUILAR,THORTON,Diesel,Sencillo,3600,15,3,12.24,3.5,,
Agosto,2015,PL,QO,PUEBLA,QUERETARO,ARTURO PAYAN AGUILAR,THORTON,Diesel,Sencillo,5000,15,3,12.24,5,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,CARRIER 3,RABON,Diesel,Sencillo,32900,10,3.5,12.24,44,,
Agosto,2015,EM,QO,TLALNEPANTLA,QUERETARO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,4600,15,3,12.24,3.5,,
Agosto,2015,MS,QO,CUERNAVACA,QUERETARO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,3002,15,3,12.24,5,,
Agosto,2015,EM,NL,TOLUCA,APODACA,CARRIER 3,THORTON,Diesel,Sencillo,13750,15,3,12.24,13,,
Agosto,2015,EM,NL,TOLUCA,APODACA,CARRIER 4,THORTON,Diesel,Sencillo,14200,15,3,12.24,13,,
Agosto,2015,PL,QO,PUEBLA,QUERETARO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,5330,15,3,12.24,5,,
Agosto,2015,EM,EM,TOLUCA,TOLUCA,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,1150,15,3,12.24,1,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,3150,15,3,12.24,2,,
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,3384,15,3,12.24,1,,
Agosto,2015,EM,MS,TOLUCA,CUERNAVACA,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,5200,15,3,12.24,1.6,,
Agosto,2015,EM,EM,TOLUCA,ECATEPEC,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,4078,15,3,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TULTITLAN,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,3680,15,3,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TEPOTZOTLAN,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,3727,15,3,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,FLETES Y TRANSPORTES RUIZ,THORTON,Diesel,Sencillo,3800,15,3,12.24,1,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,ARTURO PAYAN AGUILAR,THORTON,Diesel,Sencillo,2000,15,3,12.24,1.5,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,CARRIER 5,RABON,Diesel,Sencillo,3450,10,3.5,12.24,3.5,,
Agosto,2015,CO,NL,RAMOS ARIZPE,APODACA,T.MAC'S SA DE CV,RABON,Diesel,Sencillo,1800,10,3.5,12.24,2,,
Agosto,2015,NL,CO,APODACA,RAMOS ARIZPE,T.MAC'S SA DE CV,RABON,Diesel,Sencillo,1900,10,3.5,12.24,2,,
Agosto,2015,JC,QO,GUADALAJARA,QUERETARO,RG LOGISTICS,THORTON,Diesel,Sencillo,5500,15,3,12.24,6,,
Agosto,2015,EM,NL,TOLUCA,APODACA,RG LOGISTICS,THORTON,Diesel,Sencillo,8700,15,3,12.24,13,,
Agosto,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,CARRIER 1,RABON,Diesel,Sencillo,2000,10,3.5,12.24,1,,
Agosto,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,CARRIER 2,RABON,Diesel,Sencillo,2200,10,3.5,12.24,1,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CARRIER 1,RABON,Diesel,Sencillo,4000,10,3.5,12.24,2,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CARRIER 2,RABON,Diesel,Sencillo,2650,10,3.5,12.24,2,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CARRIER 3,RABON,Diesel,Sencillo,1800,10,3.5,12.24,2,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 1,RABON,Diesel,Sencillo,3700,10,3.5,12.24,2,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 2,RABON,Diesel,Sencillo,2200,10,3.5,12.24,2,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 3,RABON,Diesel,Sencillo,2400,10,3.5,12.24,2,,
Agosto,2015,EM,EM,TLALNEPANTLA,TOLUCA,CARRIER 1,RABON,Diesel,Sencillo,1950,10,3.5,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,CARRIER 2,RABON,Diesel,Sencillo,2800,10,3.5,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,CARRIER 3,RABON,Diesel,Sencillo,3200,10,3.5,12.24,1,,
Agosto,2015,EM,EM,TOLUCA,TLALNEPANTLA,CARRIER 4,RABON,Diesel,Sencillo,4000,10,3.5,12.24,1,,
Agosto,2015,EM,NL,TOLUCA,APODACA,CARRIER 3,RABON,Diesel,Sencillo,14000,10,3.5,12.24,13,,
Agosto,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,CARRIER 1,RABON,Diesel,Sencillo,7300,10,3.5,12.24,6,,
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 1,RABON,Diesel,Sencillo,14700,10,3.5,12.24,17,,
Agosto,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 2,RABON,Diesel,Sencillo,12600,10,3.5,12.24,17,,
Agosto,2015,EM,VZ,TOLUCA,VERACRUZ,CARRIER 1,RABON,Diesel,Sencillo,10000,10,3.5,12.24,7,,
Agosto,2015,EM,VZ,TOLUCA,VERACRUZ,CARRIER 2,RABON,Diesel,Sencillo,9200,10,3.5,12.24,7,,
Agosto,2015,GT,DF,SILAO,CIUDAD DE MEXICO,CARRIER 1,RABON,Diesel,Sencillo,7500,10,3.5,12.24,6,,
Agosto,2015,GT,DF,SILAO,CIUDAD DE MEXICO,CARRIER 2,RABON,Diesel,Sencillo,6000,10,3.5,12.24,6,,
Agosto,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,CARRIER 1,THORTON,Diesel,Sencillo,2200,15,3,12.24,1,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CARRIER 2,THORTON,Diesel,Sencillo,4200,15,3,12.24,2,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 1,THORTON,Diesel,Sencillo,3400,15,3,12.24,2,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 2,THORTON,Diesel,Sencillo,2800,15,3,12.24,2,,
Agosto,2015,EM,DF,TOLUCA,CIUDAD DE MEXICO,CARRIER 3,THORTON,Diesel,Sencillo,4100,15,3,12.24,2,,
Agosto,2015,EM,MS,TOLUCA,CUERNAVACA,CARRIER 1,THORTON,Diesel,Sencillo,4600,15,3,12.24,1.6,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,CARRIER 1,THORTON,Diesel,Sencillo,34500,15,3,12.24,44,,
Agosto,2015,NL,BJ,APODACA,MEXICALI,CARRIER 2,THORTON,Diesel,Sencillo,36200,15,3,12.24,44,,
Agosto,2015,NL,TM,APODACA,NUEVO LAREDO,CARRIER 2,THORTON,Diesel,Sencillo,4400,15,3,12.24,3,,
Agosto,2015,GT,GT,CELAYA,GUANAJUATO,WP,3.5 TON,,Sencillo,1422,3.5,,,1.5,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,820,3.5,,,1,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,821,3.5,,,1,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,821,3.5,,,1,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,1224,3.5,,,1,,
Agosto,2015,GT,GT,CELAYA,LEON,WP,3.5 TON,,Sencillo,2500,3.5,,,2,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,1422,3.5,,,1,,
Agosto,2015,GT,QO,CELAYA,QUERETARO,WP,3.5 TON,,Sencillo,1487,3.5,,,1,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,1152,3.5,,,1,,
Agosto,2015,GT,GT,CELAYA,CELAYA,WP,3.5 TON,,Sencillo,821,3.5,,,1,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,3.5 TON,,Sencillo,1346,3.5,,,1.5,,
Agosto,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,3.5 TON,,Sencillo,1346,3.5,,,1,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,3.5 TON,,Sencillo,1436,3.5,,,1.5,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,CARRIER 3,3.5 TON,,Sencillo,2200,3.5,,,1.5,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CARRIER 2,3.5 TON,,Sencillo,2070,3.5,,,1.5,,
Agosto,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,3.5 TON,,Sencillo,1385,3.5,,,1.5,,
Agosto,2015,NL,NL,MONTERREY,APODACA,WP,3.5 TON,,Sencillo,750,3.5,,,2,,
Agosto,2015,NL,NL,MONTERREY,CIENEGA DE FLORES,CARRIER 1,3.5 TON,,Sencillo,1500,3.5,,,2,,
Agosto,2015,NL,NL,MONTERREY,GARCIA,CARRIER 2,3.5 TON,,Sencillo,1000,3.5,,,2,,
Agosto,2015,NL,NL,MONTERREY,GUADALUPE,CARRIER 3,3.5 TON,,Sencillo,900,3.5,,,2,,
Agosto,2015,NL,TM,MONTERREY,MATAMOROS,WP,3.5 TON,,Sencillo,3825,3.5,,,4.5,,
Agosto,2015,NL,NL,MONTERREY,MONTERREY,CARRIER 4,3.5 TON,,Sencillo,1150,3.5,,,1,,
Agosto,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,3.5 TON,,Sencillo,2800,3.5,,,3.2,,
Agosto,2015,NL,TM,MONTERREY,REYNOSA,WP,3.5 TON,,Sencillo,2925,3.5,,,3,,
Agosto,2015,NL,CO,MONTERREY,RAMOS ARIZPE,WP,3.5 TON,,Sencillo,1486,3.5,,,1.5,,
Agosto,2015,NL,NL,MONTERREY,SAN NICOLAS DE LOS GARZA,CARRIER 5,3.5 TON,,Sencillo,1300,3.5,,,2,,
Agosto,2015,QO,AG,QUERETARO,AGUASCALIENTES,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,8300,15,3,12.24,5,,
Agosto,2015,QO,AG,QUERETARO,AGUASCALIENTES,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,11100,15,3,12.24,5,,
Agosto,2015,QO,AG,QUERETARO,AGUASCALIENTES,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,5100,3.5,,,4,,
Agosto,2015,QO,AG,QUERETARO,AGUASCALIENTES,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,5890,3.5,,,4,,
Agosto,2015,QO,BJ,QUERETARO,ENSENADA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,46500,15,3,12.24,50,,
Agosto,2015,QO,BJ,QUERETARO,ENSENADA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,65500,15,3,12.24,50,,
Agosto,2015,QO,BJ,QUERETARO,ENSENADA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,31800,3.5,,,44,,
Agosto,2015,QO,BJ,QUERETARO,ENSENADA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,35700,3.5,,,44,,
Agosto,2015,QO,CM,QUERETARO,CAMPECHE,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,29100,15,3,12.24,26,,
Agosto,2015,QO,CM,QUERETARO,CAMPECHE,SALVADOR MOYA ARREOLA,THORTON,Diesel,Redondo,40900,15,3,12.24,26,,
Agosto,2015,QO,CM,QUERETARO,CAMPECHE,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,19200,3.5,,,25,,
Agosto,2015,QO,CM,QUERETARO,CAMPECHE,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,21900,3.5,,,25,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,23500,15,3,12.24,22,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,33500,15,3,12.24,22,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,15300,3.5,,,15,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,CARRIER 1,3.5 TON,,Sencillo,17800,3.5,,,15,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,26500,15,3,12.24,22,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,34450,15,3,12.24,22,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,17200,3.5,,,15,,
Agosto,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,CARRIER 2,3.5 TON,,Sencillo,19700,3.5,,,15,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,24800,15,3,12.24,25,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,34700,15,3,12.24,25,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,16600,3.5,,,23,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,CARRIER 2,3.5 TON,,Sencillo,19100,3.5,,,23,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,23500,15,3,12.24,25,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,32900,15,3,12.24,25,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,16400,3.5,,,23,,
Agosto,2015,QO,CH,QUERETARO,CHIHUAHUA,CARRIER 3,3.5 TON,,Sencillo,19200,3.5,,,23,,
Agosto,2015,QO,CO,QUERETARO,PIEDRAS NEGRAS,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,21100,15,3,12.24,16,,
Agosto,2015,QO,CO,QUERETARO,PIEDRAS NEGRAS,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,29600,15,3,12.24,16,,
Agosto,2015,QO,CO,QUERETARO,PIEDRAS NEGRAS,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,13800,3.5,,,15,,
Agosto,2015,QO,CO,QUERETARO,PIEDRAS NEGRAS,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,15800,3.5,,,15,,
Agosto,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,5800,15,3,12.24,4,,
Agosto,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,8500,15,3,12.24,4,,
Agosto,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3800,3.5,,,4,,
Agosto,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,4400,3.5,,,4,,
Agosto,2015,QO,DG,QUERETARO,GOMEZ PALACIO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,15600,15,3,12.24,12,,
Agosto,2015,QO,DG,QUERETARO,GOMEZ PALACIO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,21900,15,3,12.24,12,,
Agosto,2015,QO,DG,QUERETARO,GOMEZ PALACIO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,10400,3.5,,,11,,
Agosto,2015,QO,DG,QUERETARO,GOMEZ PALACIO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,11400,3.5,,,11,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,13600,15,3,12.24,11,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,18500,15,3,12.24,11,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,9100,3.5,,,10,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,10500,3.5,,,10,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,13900,15,3,12.24,11,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,18700,15,3,12.24,11,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,9100,3.5,,,10,,
Agosto,2015,QO,DG,QUERETARO,DURANGO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,10600,3.5,,,10,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,3000,15,3,12.24,4,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,4300,15,3,12.24,4,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2100,3.5,,,3,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2400,3.5,,,3,,
Agosto,2015,QO,EM,QUERETARO,TOLUCA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2500,3.5,,,3,,
Agosto,2015,QO,EM,QUERETARO,TLALNEPANTLA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,5100,15,3,12.24,4,,
Agosto,2015,QO,EM,QUERETARO,TLALNEPANTLA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,7500,15,3,12.24,4,,
Agosto,2015,QO,EM,QUERETARO,TLALNEPANTLA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3450,3.5,,,3,,
Agosto,2015,QO,EM,QUERETARO,TLALNEPANTLA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,4100,3.5,,,3,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,2500,15,3,12.24,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,3600,15,3,12.24,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,1750,3.5,,,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,1950,3.5,,,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,1800,3.5,,,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,3000,15,3,12.24,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,4300,15,3,12.24,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2100,3.5,,,2,,
Agosto,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2400,3.5,,,2,,
