Mes,A_o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa_ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito,,
Octubre,2015,NL,TM,MONTERREY,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,4615,22,2.65,12.24,4,,
Octubre,2015,EM,TM,TOLUCA,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,15315,22,2.65,12.24,20,,
Octubre,2015,PL,TM,PUEBLA,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,20315,22,2.65,12.24,21,,
Octubre,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,20,,
Octubre,2015,NL,JC,MONTERREY,GUADALAJARA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,19,,
Octubre,2015,NL,EM,MONTERREY,TOLUCA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,18,,
Octubre,2015,NL,QO,MONTERREY,QUERETARO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,12,,
Octubre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12500,22,2.65,12.24,20,,
Octubre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,9,,
Octubre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,2,,
Octubre,2015,JC,NL,GUADALAJARA,MONTERREY,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,19,,
Octubre,2015,JC,DF,GUADALAJARA,CIUDAD DE MEXICO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,9,,
Noviembre,2015,TM,DF,NUEVO LAREDO,CIUDAD DE MEXICO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,16815,22,2.65,12.24,24,,
Noviembre,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,16015,22,2.65,12.24,20,,
Noviembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,6815,22,2.65,12.24,6,,
Noviembre,2015,TM,EM,NUEVO LAREDO,TOLUCA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,16815,22,2.65,12.24,20,,
Noviembre,2015,TM,NL,NUEVO LAREDO,MONTERREY,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,4715,22,2.65,12.24,4,,
Noviembre,2015,TM,PL,NUEVO LAREDO,PUEBLA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,20315,22,2.65,12.24,20,,
Noviembre,2015,TM,TL,NUEVO LAREDO,TLAXCALA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,20315,22,2.65,12.24,27,,
Noviembre,2015,TM,MS,NUEVO LAREDO,CUAUTLA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,18815,22,2.65,12.24,22,,
Noviembre,2015,TM,GT,NUEVO LAREDO,CELAYA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,17815,22,2.65,12.24,18,,
Noviembre,2015,TM,GT,NUEVO LAREDO,SILAO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,16815,22,2.65,12.24,18,,
Noviembre,2015,TM,AG,NUEVO LAREDO,AGUASCALIENTES,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,17000,22,2.65,12.24,14,,
Noviembre,2015,TM,QO,NUEVO LAREDO,QUERETARO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,16815,22,2.65,12.24,16,,
Noviembre,2015,DF,TM,CIUDAD DE MEXICO,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,15315,22,2.65,12.24,24,,
Noviembre,2015,JC,TM,GUADALAJARA,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,16315,22,2.65,12.24,20,,
Noviembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,4615,22,2.65,12.24,4,,
Noviembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,15315,22,2.65,12.24,20,,
Noviembre,2015,PL,TM,PUEBLA,NUEVO LAREDO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,20315,22,2.65,12.24,21,,
Noviembre,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,20,,
Noviembre,2015,NL,JC,MONTERREY,GUADALAJARA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,19,,
Noviembre,2015,NL,EM,MONTERREY,TOLUCA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,18,,
Noviembre,2015,NL,QO,MONTERREY,QUERETARO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,12,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12500,22,2.65,12.24,20,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,9,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,2,,
Noviembre,2015,JC,NL,GUADALAJARA,MONTERREY,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,19,,
Noviembre,2015,JC,DF,GUADALAJARA,CIUDAD DE MEXICO,CAMIONERA REGIONAL,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,9,,
Noviembre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,RAME AUTOTRANSPORTES S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,RAME AUTOTRANSPORTES S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,RAME AUTOTRANSPORTES S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,RAME AUTOTRANSPORTES S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Octubre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,10500,22,2.65,12.24,8,,
Octubre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ROMEDU,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,8,,
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,17000,22,2.65,12.24,26,,
Noviembre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,RAME AUTOTRANSPORTES S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,RAME AUTOTRANSPORTES S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6,,
Noviembre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,10500,22,2.65,12.24,8,,
Noviembre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ROMEDU,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,8,,
Noviembre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,17000,22,2.65,12.24,26,,
Noviembre,2015,GT,CH,CELAYA,CHIHUAHUA,WP,48FT/53FT,Diesel ,Sencillo,17990,22,2.65,12.24,29,,
Noviembre,2015,GT,NL,CELAYA,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,9075,22,2.65,12.24,13,,
Noviembre,2015,GT,NL,CELAYA,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,8400,22,2.65,12.24,13,,
Noviembre,2015,GT,CH,CELAYA,CIUDAD JUAREZ,WP,48FT/53FT,Diesel ,Sencillo,25608,22,2.65,12.24,36,,
Noviembre,2015,GT,TM,CELAYA,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,12267,22,2.65,12.24,18,,
Noviembre,2015,GT,SP,CELAYA,SAN LUIS POTOSI,WP,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,5,,
Noviembre,2015,GT,GT,CELAYA,CELAYA,WP,48FT/53FT,Diesel ,sencillo,2257,22,2.65,12.24,1,,
Noviembre,2015,GT,GT,CELAYA,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,2257,22,2.65,12.24,1,,
Noviembre,2015,GT,GT,CELAYA,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,1260,22,2.65,12.24,1,,
Noviembre,2015,GT,QO,CELAYA,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,2302,22,2.65,12.24,2,,
Noviembre,2015,GT,GT,CELAYA,IRAPUATO,WP,48FT/53FT,Diesel ,Sencillo,2051,22,2.65,12.24,2,,
Noviembre,2015,GT,GT,CELAYA,LEON,WP,48FT/53FT,Diesel ,Sencillo,4100,22,2.65,12.24,1,,
Noviembre,2015,GT,QO,CELAYA,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,2226,22,2.65,12.24,2,,
Noviembre,2015,GT,GT,CELAYA,SALAMANCA,WP,48FT/53FT,Diesel ,Sencillo,1648,22,2.65,12.24,2,,
Noviembre,2015,GT,GT,CELAYA,GUANAJUATO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,3,,
Noviembre,2015,GT,DF,CELAYA,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,6889,22,2.65,12.24,6,,
Noviembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6545,22,2.65,12.24,4,,
Noviembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6380,22,2.65,12.24,4,,
Noviembre,2015,GT,EM,CELAYA,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,6900,22,2.65,12.24,4,,
Noviembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6589,22,2.65,12.24,4,,
Noviembre,2015,GT,EM,CELAYA,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,6325,22,2.65,12.24,4,,
Noviembre,2015,GT,EM,CELAYA,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6545,22,2.65,12.24,4,,
Noviembre,2015,GT,PL,CELAYA,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,9640,22,2.65,12.24,7,,
Noviembre,2015,GT,PL,CELAYA,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,9100,22,2.65,12.24,7,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,CIENEGA DE FLORES,WP,48FT/53FT,Diesel ,Sencillo,9092,22,2.65,12.24,21,,
Noviembre,2015,DF,VZ,CIUDAD DE MEXICO,VERACRUZ,WP,48FT/53FT,Diesel ,Sencillo,8140,22,2.65,12.24,7,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,GARCIA,WP,48FT/53FT,Diesel ,Sencillo,9092,22,2.65,12.24,21,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,9029,22,2.65,12.24,20,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,8760,22,2.65,12.24,20,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,8956,22,2.65,12.24,21,,
Noviembre,2015,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,WP,48FT/53FT,Diesel ,Sencillo,6000,22,2.65,12.24,8,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,9092,22,2.65,12.24,21,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,7598,22,2.65,12.24,9,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,4970,22,2.65,12.24,4.5,,
Noviembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,4488,22,2.65,12.24,3.5,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8820,22,2.65,12.24,9,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8800,22,2.65,12.24,9,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,IRAPUATO,WP,48FT/53FT,Diesel ,Sencillo,5220,22,2.65,12.24,5.5,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,LEON,WP,48FT/53FT,Diesel ,Sencillo,6052,22,2.65,12.24,6.5,,
Noviembre,2015,DF,MN,CIUDAD DE MEXICO,MORELIA,WP,48FT/53FT,Diesel ,Sencillo,6400,22,2.65,12.24,6,,
Noviembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,3911,22,2.65,12.24,3.5,,
Noviembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,WP,48FT/53FT,Diesel ,Sencillo,3919,22,2.65,12.24,3.5,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8800,22,2.65,12.24,9,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,8820,22,2.65,12.24,9,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,9,,
Noviembre,2015,DF,HG,CIUDAD DE MEXICO,PACHUCA,WP,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,2,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,24720,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,1.5,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,1.5,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,DF,CIUDAD DE MEXICO,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TOLUCA,WP,48FT/53FT,Diesel ,Sencillo,3772,22,2.65,12.24,2,,
Noviembre,2015,DF,HG,CIUDAD DE MEXICO,PACHUCA,WP,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,2,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,6200,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,10165,22,2.65,12.24,1.5,,
Noviembre,2015,DF,EM,CIUDAD DE MEXICO,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,10700,22,2.65,12.24,1.5,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,17300,22,2.65,12.24,9,,
Noviembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,4760,22,2.65,12.24,3,,
Noviembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,3,,
Noviembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,3,,
Noviembre,2015,DF,PL,CIUDAD DE MEXICO,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,5880,22,2.65,12.24,3,,
Noviembre,2015,DF,TL,CIUDAD DE MEXICO,TLAXCALA,WP,48FT/53FT,Diesel ,Sencillo,3616,22,2.65,12.24,3,,
Noviembre,2015,DF,TC,CIUDAD DE MEXICO,VILLAHERMOSA,WP,48FT/53FT,Diesel ,Sencillo,15180,22,2.65,12.24,19,,
Noviembre,2015,NL,SR,MONTERREY,HERMOSILLO,WP,48FT/53FT,Diesel ,Sencillo,27500,22,2.65,12.24,38,,
Noviembre,2015,NL,CO,MONTERREY,PIEDRAS NEGRAS,WP,48FT/53FT,Diesel ,Sencillo,8820,22,2.65,12.24,7,,
Noviembre,2015,NL,TM,MONTERREY,ALTAMIRA,WP,48FT/53FT,Diesel ,Sencillo,10440,22,2.65,12.24,10,,
Noviembre,2015,NL,NL,MONTERREY,APODACA,WP,48FT/53FT,Diesel ,Sencillo,1847,22,2.65,12.24,1,,
Noviembre,2015,NL,CH,MONTERREY,CHIHUAHUA,WP,48FT/53FT,Diesel ,Sencillo,14325,22,2.65,12.24,15,,
Noviembre,2015,NL,CH,MONTERREY,CHIHUAHUA,WP,48FT/53FT,Diesel ,Sencillo,13621,22,2.65,12.24,15,,
Noviembre,2015,NL,NL,MONTERREY,CIENEGA DE FLORES,WP,48FT/53FT,Diesel ,Sencillo,1500,22,2.65,12.24,1.5,,
Noviembre,2015,NL,NL,MONTERREY,GARCIA,WP,48FT/53FT,Diesel ,Sencillo,1500,22,2.65,12.24,1,,
Noviembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,1600,22,2.65,12.24,1,,
Noviembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,1832,22,2.65,12.24,1,,
Noviembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,1832,22,2.65,12.24,1,,
Noviembre,2015,NL,NL,MONTERREY,GUADALUPE,WP,48FT/53FT,Diesel ,Sencillo,7871,22,2.65,12.24,1,,
Noviembre,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,WP,48FT/53FT,Diesel ,Sencillo,15300,22,2.65,12.24,25,,
Noviembre,2015,NL,TM,MONTERREY,MATAMOROS,WP,48FT/53FT,Diesel ,Sencillo,8117,22,2.65,12.24,7,,
Noviembre,2015,NL,NL,MONTERREY,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,1600,22,2.65,12.24,1,,
Noviembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,4000,22,2.65,12.24,4,,
Noviembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,3600,22,2.65,12.24,4,,
Noviembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,4050,22,2.65,12.24,4,,
Noviembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,WP,48FT/53FT,Diesel ,Sencillo,4050,22,2.65,12.24,4,,
Noviembre,2015,NL,TM,MONTERREY,REYNOSA,WP,48FT/53FT,Diesel ,Sencillo,6607,22,2.65,12.24,4,,
Noviembre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,WP,48FT/53FT,Diesel ,Sencillo,2473,22,2.65,12.24,2,,
Noviembre,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,WP,48FT/53FT,Diesel ,Sencillo,9702,22,2.65,12.24,10,,
Noviembre,2015,NL,NL,MONTERREY,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,1824,22,2.65,12.24,1,,
Noviembre,2015,NL,NL,MONTERREY,SANTA CATARINA,WP,48FT/53FT,Diesel ,Sencillo,1600,22,2.65,12.24,1,,
Noviembre,2015,NL,NL,MONTERREY,SANTA CATARINA,WP,48FT/53FT,Diesel ,Sencillo,1836,22,2.65,12.24,1,,
Noviembre,2015,NL,CO,MONTERREY,TORREON,WP,48FT/53FT,Diesel ,Sencillo,6840,22,2.65,12.24,6,,
Noviembre,2015,NL,GT,MONTERREY,CELAYA,WP,48FT/53FT,Diesel ,Sencillo,8883,22,2.65,12.24,14,,
Noviembre,2015,NL,JC,MONTERREY,GUADALAJARA,WP,48FT/53FT,Diesel ,Sencillo,10800,22,2.65,12.24,15,,
Noviembre,2015,NL,GT,MONTERREY,IRAPUATO,WP,48FT/53FT,Diesel ,Sencillo,9070,22,2.65,12.24,14,,
Noviembre,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,WP,48FT/53FT,Diesel ,Sencillo,10500,22,2.65,12.24,18,,
Noviembre,2015,NL,EM,MONTERREY,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11865,22,2.65,12.24,18,,
Noviembre,2015,NL,PL,MONTERREY,PUEBLA,WP,48FT/53FT,Diesel ,Sencillo,14572,22,2.65,12.24,20,,
Noviembre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,WP,48FT/53FT,Diesel ,Sencillo,2380,22,2.65,12.24,2,,
Noviembre,2015,CO,EM,RAMOS ARIZPE,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11424,22,2.65,12.24,18,,
Noviembre,2015,CO,EM,RAMOS ARIZPE,TLALNEPANTLA,WP,48FT/53FT,Diesel ,Sencillo,11424,22,2.65,12.24,18,,
