Mes,A�o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa�ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Diciembre,2014,JC,SP,TLAJOMULCO DE ZUÑIGA ,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,15660,22,2.65,12.02,6
Diciembre,2014,PL,SP,CUAUTLANCINGO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,15950,22,2.65,12.02,10
Diciembre,2014,QO,SP,EL MARQUES,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5800,22,2.65,12.02,4
Diciembre,2014,TM,SP,NUEVO LAREDO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,21750,22,2.65,12.02,15
Diciembre,2014,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,9860,22,2.65,12.02,6
Diciembre,2014,MS,NL,AYALA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,34075,22,2.65,12.02,24
Diciembre,2014,CH,CO,CIUDAD JUAREZ,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,26100,22,2.65,12.02,24
Diciembre,2014,GT,TM,CELAYA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,24360,22,2.65,12.02,22
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6525,22,2.65,12.02,6
Diciembre,2014,CH,CO,CHIHUAHUA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,20300,22,2.65,12.02,18
Diciembre,2014,CH,GT,CHIHUAHUA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,41325,22,2.65,12.02,24
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,10150,22,2.65,12.02,6
Diciembre,2014,GT,TM,CORTAZAR,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23925,22,2.65,12.02,20
Diciembre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,18850,22,2.65,12.02,20
Diciembre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,34075,22,2.65,12.02,20
Diciembre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,34452,22,2.65,12.02,20
Diciembre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,34800,22,2.65,12.02,20
Diciembre,2014,CH,GT,CIUDAD JUAREZ,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,43500,22,2.65,12.02,30
Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5017,22,2.65,12.02,6
Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,4640,22,2.65,12.02,6
Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,10295,22,2.65,12.02,6
Diciembre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,13050,22,2.65,12.02,20
Diciembre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23200,22,2.65,12.02,20
Diciembre,2014,TM,SP,NUEVO LAREDO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,18632.5,22,2.65,12.02,15
Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,12905,22,2.65,12.02,16
Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23925,22,2.65,12.02,16
Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,24650,22,2.65,12.02,16
Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23925,22,2.65,12.02,16
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,4785,22,2.65,12.02,6
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5162,22,2.65,12.02,6
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5539,22,2.65,12.02,6
Diciembre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,9947,22,2.65,12.02,6
Diciembre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5684,22,2.65,12.02,6
Diciembre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,10614,22,2.65,12.02,6
Diciembre,2014,QO,TM,SAN JUAN DEL RIO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23577,22,2.65,12.02,16
Diciembre,2014,QO,TM,SAN JUAN DEL RIO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23200,22,2.65,12.02,16
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,19009.5,22,2.65,12.02,16
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,10440,22,2.65,12.02,16
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,19009.5,22,2.65,12.02,16
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,20880,22,2.65,12.02,16
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,18632.5,22,2.65,12.02,16
Diciembre,2014,NL,TM,SANTA CATARINA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5017,22,2.65,12.02,4
Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,12905,22,2.65,12.02,20
Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,24244,22,2.65,12.02,20
Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,23200,22,2.65,12.02,20
Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,24853,22,2.65,12.02,20
Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,12905,22,2.65,12.02,20
Diciembre,2014,EM,TM,TENANGO DEL VALLE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,15225,22,2.65,12.02,24
Diciembre,2014,EM,TM,TENANGO DEL VALLE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,30450,22,2.65,12.02,24
Diciembre,2014,TL,TM,TETLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,18850,22,2.65,12.02,24
Diciembre,2014,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,28855,22,2.65,12.02,24
Diciembre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,18632.5,22,2.65,12.02,10
Diciembre,2014,SP,TM,VILLA DE REYES,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,18632.5,22,2.65,12.02,16
Diciembre,2014,EM,GT,TULTITLAN,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,16528.78,22,2.65,12.02,6
Diciembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,6374.71,22,2.65,12.02,3
Diciembre,2014,QO,GT,QUERETARO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,5018.58,22,2.65,12.02,5
Diciembre,2014,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,3615.36,22,2.65,12.02,2
Diciembre,2014,QO,GT,SAN JUAN DEL RIO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,9611.11,22,2.65,12.02,6
Diciembre,2014,EM,GT,TOLUCA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,12993.02,22,2.65,12.02,6
Diciembre,2014,SP,SP,VILLA DE REYES,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,5547.6,22,2.65,12.02,1
Diciembre,2014,SP,NL,SAN LUIS POTOSI,COLOMBIA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11232,22,2.65,12.02,16
Diciembre,2014,QO,GT,QUERETARO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,7778.58,22,2.65,12.02,5
Diciembre,2014,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,5061.36,22,2.65,12.02,2
Diciembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,6290.71,22,2.65,12.02,3
Diciembre,2014,SP,GT,VILLA DE REYES,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,5352.83,22,2.65,12.02,4
Diciembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,6072.31,22,2.65,12.02,3
Diciembre,2014,MS,TM,CUAUTLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,35095.68,22,2.65,12.02,25
Diciembre,2014,QO,CO,QUERETARO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,17760,22,2.65,12.02,10
Diciembre,2014,DF,CO,COYOACAN,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,21600,22,2.65,12.02,18
Diciembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,4320,22,2.65,12.02,1
Diciembre,2014,SP,SP,VILLA DE REYES,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,3240,22,2.65,12.02,1
Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6739.2,22,2.65,12.02,6
Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,29376,22,2.65,12.02,16
Diciembre,2014,TM,NL,NUEVO LAREDO,SANTA CATARINA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5702.4,22,2.65,12.02,4
Diciembre,2014,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,15240,22,2.65,12.02,12
Diciembre,2014,GT,AG,CELAYA,AGUASCALIENTES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,11515.2,22,2.65,12.02,4
Diciembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,3006.11,22,2.65,12.02,1
Diciembre,2014,CO,CO,SALTILLO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,2011.99,22,2.65,12.02,1
Diciembre,2014,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,11836.8,22,2.65,12.02,15
Diciembre,2014,QO,SP,QUERETARO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,8500,22,2.65,12.02,4
Diciembre,2014,JC,TM,EL SALTO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,23328,22,2.65,12.02,20
Diciembre,2014,SP,CO,SAN LUIS POTOSI,NAVA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,25200,22,2.65,12.02,17
Diciembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,4834.86,22,2.65,12.02,3
Diciembre,2014,SP,SP,VILLA DE REYES,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,4024.27,22,2.65,12.02,1
Diciembre,2014,CO,CO,ARTEAGA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,2400,22,2.65,12.02,1
Diciembre,2014,CO,NL,RAMOS ARIZPE,APODACA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,3720,22,2.65,12.02,2
Diciembre,2014,CH,GT,CIUDAD JUAREZ,SALAMANCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,41148,22,2.65,12.02,30
Diciembre,2014,QO,EM,QUERETARO,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6034.23,22,2.65,12.02,4
Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,28052.35,22,2.65,12.02,20
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,24331.25,22,2.65,12.02,16
Diciembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1980,22,2.65,12.02,1
Diciembre,2014,QO,CO,QUERETARO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,16236,22,2.65,12.02,10
Diciembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1548,22,2.65,12.02,1
Diciembre,2014,QO,GT,QUERETARO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,5423.22,22,2.65,12.02,5
Diciembre,2014,SR,CO,GUAYMAS,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,30866.57,22,2.65,12.02,48
Diciembre,2014,PL,QO,CUAUTLANCINGO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,8956.45,22,2.65,12.02,6
Diciembre,2014,CO,CO,TORREON,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,7945.32,22,2.65,12.02,3
Diciembre,2014,SP,CO,SAN LUIS POTOSI,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,10142.71,22,2.65,12.02,5
Diciembre,2014,CH,CO,CHIHUAHUA,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,20400.5,22,2.65,12.02,10
Diciembre,2014,CH,CO,CIUDAD JUAREZ,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,28280.96,22,2.65,12.02,12
Diciembre,2014,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5418.26,22,2.65,12.02,3
Diciembre,2014,CO,CO,SALTILLO,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1728,22,2.65,12.02,1
Diciembre,2014,CO,CO,CIUDAD ACUÑA,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,13873.08,22,2.65,12.02,4
Diciembre,2014,SP,QO,SAN LUIS POTOSI,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5432.79,22,2.65,12.02,3
Diciembre,2014,SR,CO,NOGALES,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,34619.89,22,2.65,12.02,48
Diciembre,2014,PL,QO,PUEBLA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,8986.37,22,2.65,12.02,6
Diciembre,2014,QO,QO,SANTA ROSA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,2799.92,22,2.65,12.02,1
Diciembre,2014,GT,QO,CELAYA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,2454.13,22,2.65,12.02,2
Diciembre,2014,NL,CO,APODACA,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,4101.45,22,2.65,12.02,2
Diciembre,2014,EM,QO,LERMA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,7324.89,22,2.65,12.02,3
Diciembre,2014,EM,QO,ATIZAPAN,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6752.15,22,2.65,12.02,3
Diciembre,2014,CO,CO,RAMOS ARIZPE,SALTILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,2182.7,22,2.65,12.02,1
Diciembre,2014,QO,QO,QUERETARO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,2194.56,22,2.65,12.02,1
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,9851.99,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,11136.1,22,2.65,12.02,6
Diciembre,2014,CH,SR,CIUDAD JUAREZ,HERMOSILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,25920,22,2.65,12.02,18
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,11923.2,22,2.65,12.02,6
Diciembre,2014,SR,CH,GUAYMAS,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,26784,22,2.65,12.02,18
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,10454.4,22,2.65,12.02,6
Diciembre,2014,CH,CH,DELICIAS,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,12441.6,22,2.65,12.02,7
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,13015.91,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,12268.8,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6944.77,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,11577.6,22,2.65,12.02,6
Diciembre,2014,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5616,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6091.39,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,10496.83,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,10540.8,22,2.65,12.02,6
Diciembre,2014,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6098.97,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6098.97,22,2.65,12.02,6
Diciembre,2014,CH,CH,CHIHUAHUA,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,1728.67,22,2.65,12.02,1
Diciembre,2014,CH,CH,CHIHUAHUA,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,3457.34,22,2.65,12.02,1
Diciembre,2014,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5937,22,2.65,12.02,6
Diciembre,2014,CH,GT,CIUDAD JUAREZ,SALAMANCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,46656,22,2.65,12.02,30
Diciembre,2014,NL,TM,MONTERREY,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5559.6,22,2.65,12.02,4
Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,18144,22,2.65,12.02,16
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5773.58,22,2.65,12.02,6
Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,5813.18,22,2.65,12.02,6
Diciembre,2014,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,13947.79,22,2.65,12.02,6
Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,25891.36,22,2.65,12.02,16
Diciembre,2014,TM,PL,NUEVO LAREDO,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,27216,22,2.65,12.02,20
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,15033.6,22,2.65,12.02,6
Diciembre,2014,NL,TM,ESCOBEDO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,4603.74,22,2.65,12.02,4
Diciembre,2014,QO,NL,QUERETARO,COLOMBIA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,14342.4,22,2.65,12.02,20
Diciembre,2014,QO,NL,QUERETARO,COLOMBIA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,12310.56,22,2.65,12.02,20
Diciembre,2014,DG,TM,GOMEZ PALACIO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,16990.21,22,2.65,12.02,12
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Sencillo,6640.7,22,2.65,12.02,6
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,14242.52,22,2.65,12.02,6
Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel,Redondo,11497.22,22,2.65,12.02,6
